10000000, 40, 0.507392, 0.499828
10000000, 41, 0.495416, 0.494006
10000000, 42, 0.502177, 0.498016
10000000, 43, 0.497036, 0.493880
10000000, 44, 0.490174, 0.500857
10000000, 45, 0.546330, 0.535741
10000000, 46, 0.539206, 0.510681
10000000, 47, 0.502297, 0.537501
10000000, 48, 0.566769, 0.531195
10000000, 49, 0.517591, 0.537256
10000000, 50, 0.522633, 0.546943
10000000, 51, 0.533282, 0.517232
10000000, 52, 0.501966, 0.505028
10000000, 53, 0.528964, 0.502909
10000000, 54, 0.503751, 0.506367
10000000, 55, 0.495696, 0.507017
10000000, 56, 0.505880, 0.500486
10000000, 57, 0.533664, 0.550504
10000000, 58, 0.569958, 0.541777
10000000, 59, 0.590658, 0.554592
10000000, 60, 0.575869, 0.545010
10000000, 61, 0.517145, 0.494468
10000000, 62, 0.523545, 0.518059
10000000, 63, 0.526336, 0.508782
10000000, 64, 0.525193, 0.517338
10000000, 65, 0.505177, 0.506193
10000000, 66, 0.515692, 0.507160
10000000, 67, 0.535129, 0.525379
10000000, 68, 0.523043, 0.525142
10000000, 69, 0.523273, 0.507486
10000000, 70, 0.505479, 0.518371
10000000, 71, 0.513203, 0.516067
10000000, 72, 0.543914, 0.530142
10000000, 73, 0.535145, 0.534480
10000000, 74, 0.532095, 0.532916
10000000, 75, 0.516957, 0.498250
10000000, 76, 0.539414, 0.565708
10000000, 77, 0.585140, 0.556500
10000000, 78, 0.555223, 0.546960
10000000, 79, 0.569536, 0.571329
10000000, 80, 0.535080, 0.555527
10000000, 81, 0.538697, 0.539505
10000000, 82, 0.491384, 0.485757
10000000, 83, 0.531807, 0.527953
10000000, 84, 0.528880, 0.532587
10000000, 85, 0.536154, 0.559837
10000000, 86, 0.546840, 0.510493
10000000, 87, 0.537875, 0.526999
10000000, 88, 0.519034, 0.503627
10000000, 89, 0.519082, 0.512997
10000000, 90, 0.525821, 0.516036
10000000, 91, 0.502528, 0.512888
10000000, 92, 0.524505, 0.509899
10000000, 93, 0.508053, 0.522151
10000000, 94, 0.514789, 0.516019
10000000, 95, 0.507034, 0.522775
10000000, 96, 0.506068, 0.529973
10000000, 97, 0.516550, 0.527364
10000000, 98, 0.538733, 0.557646
10000000, 99, 0.509160, 0.556279
10000000, 100, 0.526089, 0.527746
10000000, 101, 0.520586, 0.509337
15000000, 1, 3.694988, 0.812390
15000000, 2, 0.829546, 0.760180
15000000, 3, 0.794648, 0.800194
15000000, 4, 0.805472, 0.801755
15000000, 5, 0.783706, 0.803570
15000000, 6, 0.771933, 0.784629
15000000, 7, 0.788022, 0.804182
15000000, 8, 0.853502, 0.828121
15000000, 9, 0.844360, 0.759389
15000000, 10, 0.795379, 0.798867
15000000, 11, 0.764736, 0.858410
15000000, 12, 0.795091, 0.808707
15000000, 13, 0.799124, 0.837102
15000000, 14, 0.776005, 0.796348
15000000, 15, 0.774211, 0.832229
15000000, 16, 0.817908, 0.841303
15000000, 17, 0.816341, 0.830448
15000000, 18, 0.787921, 0.781981
15000000, 19, 0.805477, 0.808282
15000000, 20, 0.809475, 0.804828
15000000, 21, 0.812268, 0.788526
15000000, 22, 0.806929, 0.790361
15000000, 23, 0.782480, 0.816900
15000000, 24, 0.812198, 0.889189
15000000, 25, 0.814096, 0.849126
15000000, 26, 0.817224, 0.799403
15000000, 27, 0.781273, 0.779536
15000000, 28, 0.769173, 0.849428
15000000, 29, 0.791910, 0.818647
15000000, 30, 0.765513, 0.792064
15000000, 31, 0.840401, 0.803414
15000000, 32, 0.830287, 0.825496
15000000, 33, 0.801284, 0.781678
15000000, 34, 0.764422, 0.778553
15000000, 35, 0.750993, 0.790634
15000000, 36, 0.854003, 0.849063
15000000, 37, 0.859776, 0.799188
15000000, 38, 0.805231, 0.813557
15000000, 39, 0.841010, 0.826548
15000000, 40, 0.896558, 0.868329
15000000, 41, 0.858487, 0.878379
15000000, 42, 0.916147, 0.835503
15000000, 43, 0.903997, 0.788608
15000000, 44, 0.819083, 0.793216
15000000, 45, 0.776400, 0.805495
15000000, 46, 0.790232, 0.793250
15000000, 47, 0.772280, 0.779386
15000000, 48, 0.777619, 0.795171
15000000, 49, 0.775218, 0.768483
15000000, 50, 0.779852, 0.783272
15000000, 51, 0.774858, 0.779170
15000000, 52, 0.779915, 0.784050
15000000, 53, 0.766570, 0.794285
15000000, 54, 0.803666, 0.806620
15000000, 55, 0.767713, 0.777008
15000000, 56, 0.758217, 0.768998
15000000, 57, 0.764735, 0.778801
15000000, 58, 0.792446, 0.775256
15000000, 59, 0.763186, 0.774491
15000000, 60, 0.753400, 0.761817
15000000, 61, 0.743319, 0.769166
15000000, 62, 0.763116, 0.779135
15000000, 63, 0.779937, 0.781281
15000000, 64, 0.756097, 0.782800
15000000, 65, 0.803869, 0.778956
15000000, 66, 0.761529, 0.791537
15000000, 67, 0.840909, 1.012601
15000000, 68, 0.901965, 0.949310
15000000, 69, 0.881757, 0.864430
15000000, 70, 0.795485, 0.802606
15000000, 71, 0.802172, 0.799057
15000000, 72, 0.881272, 0.884464
15000000, 73, 0.864088, 0.837240
15000000, 74, 0.876401, 0.799499
15000000, 75, 0.907035, 0.903797
15000000, 76, 0.862907, 0.839689
15000000, 77, 0.879888, 0.857708
15000000, 78, 0.848177, 0.818740
15000000, 79, 0.860159, 0.754846
15000000, 80, 0.790177, 0.806355
15000000, 81, 0.802560, 0.803642
15000000, 82, 0.783835, 0.791622
15000000, 83, 0.781030, 0.813286
15000000, 84, 0.814527, 0.766708
15000000, 85, 0.786203, 0.772445
15000000, 86, 0.788610, 0.842089
15000000, 87, 0.827226, 0.809583
15000000, 88, 0.797808, 0.802119
15000000, 89, 0.785297, 0.802925
15000000, 90, 0.808016, 0.771154
15000000, 91, 0.803052, 0.823538
15000000, 92, 0.820012, 0.787566
15000000, 93, 0.812146, 0.831903
15000000, 94, 0.853067, 0.825122
15000000, 95, 0.844785, 0.786069
15000000, 96, 0.837310, 0.813120
15000000, 97, 0.801974, 0.851799
15000000, 98, 0.814667, 0.794454
15000000, 99, 0.819207, 0.775086
15000000, 100, 0.855415, 0.843944
15000000, 101, 0.840934, 0.861570
20000000, 1, 4.672826, 1.194655
20000000, 2, 1.139580, 0.991730
20000000, 3, 1.043510, 1.060479
20000000, 4, 1.054042, 1.045626
20000000, 5, 1.040392, 1.033840
20000000, 6, 1.045326, 1.045301
20000000, 7, 1.045742, 1.040408
20000000, 8, 1.061793, 1.030146
20000000, 9, 1.005360, 1.012385
20000000, 10, 1.031941, 1.023084
20000000, 11, 1.021890, 1.047174
20000000, 12, 1.036291, 1.036882
20000000, 13, 1.060794, 1.030168
20000000, 14, 1.048727, 1.035387
20000000, 15, 1.030552, 1.031589
20000000, 16, 1.071464, 1.053361
20000000, 17, 1.057745, 1.082141
20000000, 18, 1.060896, 1.101284
20000000, 19, 1.164193, 1.159340
20000000, 20, 1.226941, 1.137330
20000000, 21, 1.100674, 1.062362
20000000, 22, 1.113557, 1.086600
20000000, 23, 1.059996, 1.058076
20000000, 24, 1.065036, 1.065914
20000000, 25, 1.114816, 1.066468
20000000, 26, 1.044833, 1.089601
20000000, 27, 1.109207, 1.059158
20000000, 28, 1.059536, 1.054925
20000000, 29, 1.040390, 1.113870
20000000, 30, 1.094526, 1.047772
20000000, 31, 1.032219, 1.021746
20000000, 32, 1.030430, 1.034569
20000000, 33, 1.036972, 1.094902
20000000, 34, 1.071170, 1.058259
20000000, 35, 1.043948, 1.131333
20000000, 36, 1.149565, 1.120022
20000000, 37, 1.153330, 1.095466
20000000, 38, 1.100119, 1.097425
20000000, 39, 1.059085, 1.179305
20000000, 40, 1.157063, 1.109033
20000000, 41, 1.125999, 1.089396
20000000, 42, 1.042700, 1.084539
20000000, 43, 1.126500, 1.119101
20000000, 44, 1.150676, 1.141738
20000000, 45, 1.064982, 1.071439
20000000, 46, 1.118945, 1.093257
20000000, 47, 1.139005, 1.091277
20000000, 48, 1.029296, 1.026203
20000000, 49, 1.048241, 1.050592
20000000, 50, 1.109901, 1.122026
20000000, 51, 1.186223, 1.169465
20000000, 52, 1.175353, 1.121698
20000000, 53, 1.067283, 1.064659
20000000, 54, 1.102654, 1.253258
20000000, 55, 1.156360, 1.275560
20000000, 56, 1.135886, 1.123918
20000000, 57, 1.143569, 1.147704
20000000, 58, 1.218285, 1.115648
20000000, 59, 1.071806, 1.099744
20000000, 60, 1.142758, 1.146199
20000000, 61, 1.087701, 1.101589
20000000, 62, 1.109732, 1.057583
20000000, 63, 1.053592, 1.077553
20000000, 64, 1.048083, 1.109139
20000000, 65, 1.064326, 1.008889
20000000, 66, 1.183562, 1.104531
20000000, 67, 1.118839, 1.199452
20000000, 68, 1.131246, 1.084169
20000000, 69, 1.104371, 1.082441
20000000, 70, 1.178114, 1.119695
20000000, 71, 1.125446, 1.167360
20000000, 72, 1.146392, 1.084053
20000000, 73, 1.088254, 1.087712
20000000, 74, 1.153472, 1.159699
20000000, 75, 1.036809, 1.122420
20000000, 76, 1.158847, 1.087499
20000000, 77, 1.060459, 1.084082
20000000, 78, 1.079514, 1.163364
20000000, 79, 1.137160, 1.152636
20000000, 80, 1.044608, 1.142622
20000000, 81, 1.148204, 1.147004
20000000, 82, 1.160402, 1.160402
20000000, 83, 1.087201, 1.075605
20000000, 84, 1.138569, 1.128075
20000000, 85, 1.097031, 1.103460
20000000, 86, 1.085457, 1.161639
20000000, 87, 1.137646, 1.132655
20000000, 88, 1.127317, 1.228455
20000000, 89, 1.044721, 1.178565
20000000, 90, 1.146768, 1.133578
20000000, 91, 1.127559, 1.106844
20000000, 92, 1.042283, 1.068386
20000000, 93, 1.168798, 1.168931
20000000, 94, 1.107015, 1.073926
20000000, 95, 1.081809, 1.137541
20000000, 96, 1.138221, 1.164333
20000000, 97, 1.068720, 1.051523
20000000, 98, 1.100165, 1.188796
20000000, 99, 1.078936, 1.071245
20000000, 100, 1.144454, 1.103133
20000000, 101, 1.194284, 1.111326
25000000, 1, 6.036208, 1.433046
25000000, 2, 1.412115, 1.359795
25000000, 3, 1.369056, 1.592816
25000000, 4, 1.462086, 1.444438
25000000, 5, 1.427367, 1.392116
25000000, 6, 1.453933, 1.524107
25000000, 7, 1.496247, 1.500376
25000000, 8, 1.455818, 1.566067
25000000, 9, 1.471011, 1.509385
25000000, 10, 1.399177, 1.312929
25000000, 11, 1.277628, 1.297410
25000000, 12, 1.293481, 1.296225
25000000, 13, 1.299238, 1.289741
25000000, 14, 1.313451, 1.350756
25000000, 15, 1.340613, 1.329667
25000000, 16, 1.316068, 1.328097
25000000, 17, 1.327689, 1.313458
25000000, 18, 1.332731, 1.304913
25000000, 19, 1.356826, 1.330179
25000000, 20, 1.329848, 1.292193
25000000, 21, 1.289821, 1.295594
25000000, 22, 1.338397, 1.315497
25000000, 23, 1.323309, 1.313988
25000000, 24, 1.324969, 1.353872
25000000, 25, 1.322230, 1.318405
25000000, 26, 1.334433, 1.316468
25000000, 27, 1.323547, 1.313174
25000000, 28, 1.341951, 1.287340
25000000, 29, 1.272065, 1.305662
25000000, 30, 1.330991, 1.325812
25000000, 31, 1.317295, 1.310731
25000000, 32, 1.302038, 1.322021
25000000, 33, 1.325920, 1.335011
25000000, 34, 1.306512, 1.306110
25000000, 35, 1.316039, 1.344155
25000000, 36, 1.339743, 1.291637
25000000, 37, 1.350958, 1.324350
25000000, 38, 1.354453, 1.347287
25000000, 39, 1.323869, 1.342031
25000000, 40, 1.315933, 1.323438
25000000, 41, 1.342992, 1.363139
25000000, 42, 1.348398, 1.268275
25000000, 43, 1.311195, 1.310903
25000000, 44, 1.326180, 1.310995
25000000, 45, 1.333365, 1.333783
25000000, 46, 1.357683, 1.327846
25000000, 47, 1.349171, 1.334862
25000000, 48, 1.359830, 1.366362
25000000, 49, 1.330537, 1.369018
25000000, 50, 1.352255, 1.340968
25000000, 51, 1.323338, 1.331152
25000000, 52, 1.323068, 1.323157
25000000, 53, 1.334450, 1.345285
25000000, 54, 1.340545, 1.345022
25000000, 55, 1.323698, 1.336858
25000000, 56, 1.347313, 1.353573
25000000, 57, 1.307986, 1.329727
25000000, 58, 1.319710, 1.342997
25000000, 59, 1.340799, 1.328335
25000000, 60, 1.339913, 1.334245
25000000, 61, 1.296993, 1.312799
25000000, 62, 1.325826, 1.310843
25000000, 63, 1.338661, 1.329731
25000000, 64, 1.347251, 1.324870
25000000, 65, 1.337870, 1.342121
25000000, 66, 1.338005, 1.329295
25000000, 67, 1.332854, 1.335170
25000000, 68, 1.312377, 1.326815
25000000, 69, 1.325684, 1.346806
25000000, 70, 1.327390, 1.320358
25000000, 71, 1.324515, 1.329144
25000000, 72, 1.317210, 1.336533
25000000, 73, 1.311412, 1.294432
25000000, 74, 1.303828, 1.330272
25000000, 75, 1.302647, 1.300207
25000000, 76, 1.255893, 1.295510
25000000, 77, 1.358264, 1.420566
25000000, 78, 1.395133, 1.467661
25000000, 79, 1.304188, 1.279506
25000000, 80, 1.298975, 1.299463
25000000, 81, 1.317649, 1.287503
25000000, 82, 1.268912, 1.283936
25000000, 83, 1.305123, 1.303846
25000000, 84, 1.265195, 1.301517
25000000, 85, 1.302089, 1.276631
25000000, 86, 1.298992, 1.298391
25000000, 87, 1.295835, 1.296215
25000000, 88, 1.302936, 1.276820
25000000, 89, 1.314577, 1.272826
25000000, 90, 1.277567, 1.310992
25000000, 91, 1.310357, 1.323153
25000000, 92, 1.316120, 1.287132
25000000, 93, 1.284856, 1.319134
25000000, 94, 1.329768, 1.325153
25000000, 95, 1.288864, 1.277952
25000000, 96, 1.326661, 1.381621
25000000, 97, 1.353310, 1.288500
25000000, 98, 1.290683, 1.309815
25000000, 99, 1.302061, 1.303201
25000000, 100, 1.265723, 1.309573
25000000, 101, 1.286793, 1.298167
30000000, 1, 6.765802, 1.511273
30000000, 2, 1.509654, 1.554656
30000000, 3, 1.597778, 1.592011
30000000, 4, 1.574034, 1.589317
30000000, 5, 1.569514, 1.598019
30000000, 6, 1.532410, 1.534681
30000000, 7, 1.568782, 1.592184
30000000, 8, 1.574117, 1.561149
30000000, 9, 1.582179, 1.541346
30000000, 10, 1.554939, 1.543408
30000000, 11, 1.559475, 1.656555
30000000, 12, 1.570484, 1.572910
30000000, 13, 1.577006, 1.583076
30000000, 14, 1.599916, 1.567117
30000000, 15, 1.534077, 1.578433
30000000, 16, 1.604101, 1.560589
30000000, 17, 1.549132, 1.549897
30000000, 18, 1.601772, 1.588847
30000000, 19, 1.556993, 1.537493
30000000, 20, 1.582789, 1.561383
30000000, 21, 1.578602, 1.561404
30000000, 22, 1.575126, 1.586656
30000000, 23, 1.579494, 1.551025
30000000, 24, 1.567555, 1.575584
30000000, 25, 1.597538, 1.578038
30000000, 26, 1.582633, 1.588569
30000000, 27, 1.585426, 1.585207
30000000, 28, 1.582195, 1.599079
30000000, 29, 1.577604, 1.589968
30000000, 30, 1.620649, 1.605423
30000000, 31, 1.602143, 1.582215
30000000, 32, 1.589861, 1.602501
30000000, 33, 1.574017, 1.558487
30000000, 34, 1.592301, 1.561722
30000000, 35, 1.558728, 1.569595
30000000, 36, 1.594816, 1.575835
30000000, 37, 1.592194, 1.592806
30000000, 38, 1.578374, 1.573106
30000000, 39, 1.585071, 1.582351
30000000, 40, 1.580946, 1.599204
30000000, 41, 1.587570, 1.602003
30000000, 42, 1.566856, 1.567993
30000000, 43, 1.550420, 1.572165
30000000, 44, 1.722778, 1.527087
30000000, 45, 1.510236, 1.552540
30000000, 46, 1.546094, 1.557719
30000000, 47, 1.555974, 1.605122
30000000, 48, 1.546333, 1.587795
30000000, 49, 1.600061, 1.588715
30000000, 50, 1.532392, 1.552174
30000000, 51, 1.594010, 1.580895
30000000, 52, 1.572250, 1.555707
30000000, 53, 1.526701, 1.571781
30000000, 54, 1.591879, 1.587128
30000000, 55, 1.573732, 1.571893
30000000, 56, 1.591450, 1.580377
30000000, 57, 1.579882, 1.573294
30000000, 58, 1.590870, 1.557883
30000000, 59, 1.559444, 1.541041
30000000, 60, 1.553419, 1.575761
30000000, 61, 1.536295, 1.574573
30000000, 62, 1.573186, 1.568235
30000000, 63, 1.559936, 1.573470
30000000, 64, 1.553192, 1.566393
30000000, 65, 1.576329, 1.548675
30000000, 66, 1.557810, 1.561329
30000000, 67, 1.529972, 1.569864
30000000, 68, 1.606516, 1.624486
30000000, 69, 1.627471, 1.567342
30000000, 70, 1.558396, 1.554774
30000000, 71, 1.599706, 1.586237
30000000, 72, 1.574818, 1.562770
30000000, 73, 1.558878, 1.627670
30000000, 74, 1.547687, 1.616456
30000000, 75, 1.632123, 1.576253
30000000, 76, 1.593081, 1.549984
30000000, 77, 1.554558, 1.587714
30000000, 78, 1.583544, 1.588930
30000000, 79, 1.577994, 1.585723
30000000, 80, 1.568153, 1.560776
30000000, 81, 1.582232, 1.558791
30000000, 82, 1.566898, 1.568804
30000000, 83, 1.552500, 1.524058
30000000, 84, 1.544144, 1.579669
30000000, 85, 1.585339, 1.572883
30000000, 86, 1.576190, 1.585551
30000000, 87, 1.550583, 1.607764
30000000, 88, 1.560781, 1.575874
30000000, 89, 1.593462, 1.610850
30000000, 90, 1.556733, 1.556037
30000000, 91, 1.599433, 1.568943
30000000, 92, 1.581157, 1.614881
30000000, 93, 1.604202, 1.563600
30000000, 94, 1.573219, 1.555360
30000000, 95, 1.554678, 1.586250
30000000, 96, 1.572787, 1.554168
30000000, 97, 1.557644, 1.576849
30000000, 98, 1.590388, 1.573482
30000000, 99, 1.548124, 1.568716
30000000, 100, 1.556799, 1.568273
30000000, 101, 1.664485, 1.571114
35000000, 1, 7.660600, 1.807383
35000000, 2, 1.816774, 1.864227
35000000, 3, 1.862184, 1.895006
35000000, 4, 1.853511, 1.846765
35000000, 5, 1.862659, 1.866703
35000000, 6, 1.827838, 1.836550
35000000, 7, 1.862375, 1.834780
35000000, 8, 1.858130, 1.823832
35000000, 9, 1.822658, 1.833095
35000000, 10, 1.914868, 1.913463
35000000, 11, 1.842255, 1.811567
35000000, 12, 1.825825, 1.809949
35000000, 13, 1.856962, 1.846200
35000000, 14, 1.829595, 1.823579
35000000, 15, 1.852929, 1.847680
35000000, 16, 1.884173, 1.847668
35000000, 17, 1.813926, 1.847520
35000000, 18, 1.805125, 1.875499
35000000, 19, 1.809537, 1.858943
35000000, 20, 1.835808, 1.860311
35000000, 21, 1.832509, 1.835206
35000000, 22, 1.821567, 1.834690
35000000, 23, 1.833301, 1.849767
35000000, 24, 1.843629, 1.830618
35000000, 25, 1.808239, 1.825402
35000000, 26, 1.841111, 1.864381
35000000, 27, 1.842266, 1.872940
35000000, 28, 1.861431, 1.805013
35000000, 29, 1.841447, 1.856681
35000000, 30, 1.876500, 1.846067
35000000, 31, 1.830629, 1.830435
35000000, 32, 1.826572, 1.824310
35000000, 33, 1.835117, 1.832010
35000000, 34, 1.833177, 1.850360
35000000, 35, 1.859044, 1.893449
35000000, 36, 1.858071, 1.835258
35000000, 37, 1.835123, 1.855480
35000000, 38, 1.873186, 1.871295
35000000, 39, 1.828950, 1.852799
35000000, 40, 1.863722, 1.855302
35000000, 41, 1.850352, 1.859748
35000000, 42, 1.807831, 1.853037
35000000, 43, 1.849919, 1.866699
35000000, 44, 1.827408, 1.825739
35000000, 45, 1.831361, 1.832470
35000000, 46, 1.824459, 1.859094
35000000, 47, 1.831121, 1.821177
35000000, 48, 1.820454, 1.846494
35000000, 49, 1.866125, 1.825009
35000000, 50, 1.843525, 1.861689
35000000, 51, 1.850321, 1.846965
35000000, 52, 1.848978, 1.864731
35000000, 53, 1.807187, 1.850011
35000000, 54, 1.960095, 1.893060
35000000, 55, 1.844891, 1.833905
35000000, 56, 1.841080, 1.876149
35000000, 57, 1.841760, 1.858129
35000000, 58, 1.818139, 1.922110
35000000, 59, 1.873299, 1.836933
35000000, 60, 1.823994, 1.855346
35000000, 61, 1.843181, 1.852226
35000000, 62, 1.865785, 1.854477
35000000, 63, 1.824214, 1.852672
35000000, 64, 1.820302, 1.849467
35000000, 65, 1.844141, 1.866908
35000000, 66, 1.847671, 1.847654
35000000, 67, 1.838690, 1.861110
35000000, 68, 1.915331, 1.876847
35000000, 69, 1.845700, 1.817090
35000000, 70, 1.830523, 1.851082
35000000, 71, 1.851284, 1.824524
35000000, 72, 1.911820, 1.943694
35000000, 73, 2.010828, 2.174814
35000000, 74, 1.859094, 1.897401
35000000, 75, 1.866941, 1.918998
35000000, 76, 1.991475, 2.017140
35000000, 77, 1.944396, 2.032117
35000000, 78, 1.966417, 2.137481
35000000, 79, 2.062207, 1.994428
35000000, 80, 2.005306, 1.966722
35000000, 81, 1.928803, 1.981634
35000000, 82, 1.998182, 1.968378
35000000, 83, 1.982339, 1.944161
35000000, 84, 1.984956, 1.960370
35000000, 85, 1.976263, 1.964053
35000000, 86, 1.979802, 1.939459
35000000, 87, 1.949636, 1.966978
35000000, 88, 1.970145, 1.992223
35000000, 89, 1.934614, 1.894074
35000000, 90, 2.140630, 2.047122
35000000, 91, 2.262718, 2.298447
35000000, 92, 2.098399, 2.037578
35000000, 93, 2.339487, 2.162722
35000000, 94, 2.043678, 2.243490
35000000, 95, 2.108554, 2.020702
35000000, 96, 1.932157, 2.069167
35000000, 97, 2.141362, 2.104219
35000000, 98, 2.170738, 2.028864
35000000, 99, 2.058984, 1.937700
35000000, 100, 1.965206, 1.999778
35000000, 101, 1.962986, 2.010688
40000000, 1, 9.249515, 2.237505
40000000, 2, 2.119478, 2.205153
40000000, 3, 2.215472, 2.230176
40000000, 4, 2.195971, 2.144281
40000000, 5, 2.190869, 2.199679
40000000, 6, 2.243757, 2.168328
40000000, 7, 2.201702, 2.200531
40000000, 8, 2.197403, 2.397071
40000000, 9, 2.307645, 2.382789
40000000, 10, 2.515838, 2.244638
40000000, 11, 2.181888, 2.316015
40000000, 12, 2.278360, 2.385747
40000000, 13, 2.493493, 2.327815
40000000, 14, 2.350377, 2.398837
40000000, 15, 2.256019, 2.268861
40000000, 16, 2.264873, 2.292546
40000000, 17, 2.270095, 2.237365
40000000, 18, 2.217082, 2.255690
40000000, 19, 2.213601, 2.181313
40000000, 20, 2.237432, 2.165150
40000000, 21, 2.142830, 2.161032
40000000, 22, 2.214212, 2.247864
40000000, 23, 2.227515, 2.128240
40000000, 24, 2.165560, 2.172142
40000000, 25, 2.159764, 2.211233
40000000, 26, 2.151424, 2.132819
40000000, 27, 2.190248, 2.185660
40000000, 28, 2.140436, 2.181242
40000000, 29, 2.131128, 2.170517
