5000000, 92, 2.628714, 3.521849, 3.879158, 4.157398
5000000, 93, 2.628862, 4.047912, 4.405085, 4.145705
5000000, 94, 2.623335, 3.477149, 4.113003, 4.443566
5000000, 95, 2.629316, 3.695990, 3.999645, 4.798824
5000000, 96, 2.626079, 3.669919, 3.951571, 4.501742
5000000, 97, 2.640641, 3.545091, 4.089983, 4.209802
5000000, 98, 2.596841, 3.438730, 3.997697, 4.465889
5000000, 99, 2.648607, 3.660660, 4.149453, 4.297916
5000000, 100, 2.649597, 3.767150, 4.117323, 4.219562
5000000, 101, 2.643341, 3.702631, 4.035011, 4.378902
25000000, 1, 14.972382, 25.884169, 23.603370, 21.301350
25000000, 2, 15.397697, 16.506030, 21.768179, 19.561918
25000000, 3, 15.362652, 18.971436, 17.917936, 18.710418
25000000, 4, 14.907388, 15.291997, 18.505005, 19.003961
25000000, 5, 15.348967, 23.914771, 21.340329, 18.622882
25000000, 6, 15.221373, 17.433940, 17.895423, 21.600856
25000000, 7, 15.336558, 17.310723, 19.815644, 18.884032
25000000, 8, 15.160116, 19.087442, 19.213518, 18.329658
25000000, 9, 14.650559, 17.694653, 19.475138, 20.367680
25000000, 10, 15.317112, 15.209493, 19.993700, 26.143707
25000000, 11, 15.055399, 15.748635, 21.941378, 21.887169
25000000, 12, 15.314571, 25.665656, 18.271259, 20.666397
25000000, 13, 15.206436, 15.670992, 18.204445, 21.549958
25000000, 14, 15.390539, 15.618577, 18.905281, 20.934220
25000000, 15, 15.223959, 17.538735, 26.480845, 29.520058
25000000, 16, 15.381237, 16.279676, 21.441945, 20.632864
25000000, 17, 15.276344, 18.174957, 19.407931, 20.443062
25000000, 18, 15.183035, 17.114888, 18.632460, 19.415499
25000000, 19, 15.130537, 16.601693, 20.230462, 20.760145
25000000, 20, 15.480854, 17.009575, 19.144424, 19.829560
25000000, 21, 15.322278, 17.336058, 17.310562, 25.430907
25000000, 22, 15.601043, 17.726299, 17.271051, 19.464884
25000000, 23, 15.204041, 16.862801, 18.465809, 24.529494
25000000, 24, 15.002807, 20.837134, 18.317938, 21.777687
25000000, 25, 15.212194, 18.762433, 20.409508, 20.449872
25000000, 26, 15.417036, 16.349997, 18.923898, 23.128224
25000000, 27, 15.249961, 19.479597, 18.008287, 19.339546
25000000, 28, 15.174389, 14.967576, 18.528570, 21.472407
25000000, 29, 15.244618, 18.369600, 17.514763, 19.802559
25000000, 30, 15.339677, 17.539120, 17.022747, 20.381620
25000000, 31, 15.269214, 16.745001, 18.542481, 18.429795
25000000, 32, 15.275024, 16.720990, 17.839920, 21.944720
25000000, 33, 14.889601, 18.688113, 18.077803, 21.115884
25000000, 34, 15.399208, 17.427417, 18.935968, 19.699698
25000000, 35, 15.215444, 17.788201, 19.763137, 27.499999
25000000, 36, 15.071804, 15.785709, 23.762477, 20.782347
25000000, 37, 15.360902, 18.289674, 20.162256, 20.361343
25000000, 38, 15.394462, 25.735856, 20.634138, 19.949376
25000000, 39, 15.341228, 15.778188, 21.776123, 19.558432
25000000, 40, 15.213421, 17.145325, 19.021948, 22.684367
25000000, 41, 15.297947, 16.592415, 19.313928, 20.318177
25000000, 42, 15.259542, 15.352425, 18.621470, 22.181593
25000000, 43, 14.931203, 16.316373, 20.589832, 25.783014
25000000, 44, 15.238703, 16.214116, 18.634388, 20.285949
25000000, 45, 15.358878, 14.808016, 22.896802, 19.200428
25000000, 46, 15.143322, 17.197764, 17.661524, 20.595440
25000000, 47, 15.356137, 17.129804, 29.870337, 19.869055
25000000, 48, 15.278998, 16.516675, 37.358553, 38.424699
25000000, 49, 15.156511, 17.535192, 27.758246, 20.008067
25000000, 50, 15.266941, 19.246214, 21.146483, 21.734927
25000000, 51, 15.445935, 16.956268, 20.318606, 20.576966
25000000, 52, 15.110484, 20.088460, 19.564726, 28.182109
25000000, 53, 15.359574, 17.341164, 17.746871, 22.412077
25000000, 54, 15.162231, 16.068300, 19.112218, 21.435998
25000000, 55, 15.417505, 19.583627, 23.913805, 19.058508
25000000, 56, 15.050249, 27.612944, 17.452318, 22.524200
25000000, 57, 15.200917, 16.383500, 19.429820, 20.478262
25000000, 58, 15.404362, 16.777264, 19.503865, 21.343815
25000000, 59, 15.346851, 17.370675, 18.604642, 18.860899
25000000, 60, 15.190450, 17.347239, 21.083749, 20.565258
25000000, 61, 15.309122, 16.718042, 18.209279, 19.989457
25000000, 62, 15.799912, 17.516584, 18.619497, 19.596143
25000000, 63, 15.215392, 17.472953, 18.070838, 21.881642
25000000, 64, 15.171086, 16.977643, 19.202388, 20.881697
25000000, 65, 15.366215, 16.471015, 19.218192, 21.512529
25000000, 66, 15.496920, 18.079075, 20.476821, 20.212025
25000000, 67, 15.228422, 13.528599, 27.323466, 19.883216
25000000, 68, 15.411636, 15.323117, 18.603391, 19.791147
25000000, 69, 15.168617, 17.129427, 18.663060, 20.816049
25000000, 70, 15.283248, 16.361552, 20.413376, 19.655263
25000000, 71, 15.212902, 16.317694, 18.626633, 25.768209
25000000, 72, 15.308589, 16.519656, 18.070793, 22.665915
25000000, 73, 15.389636, 15.924142, 17.888592, 22.640492
25000000, 74, 15.953298, 16.490382, 20.577974, 20.601458
25000000, 75, 15.166228, 16.721663, 17.554689, 21.572846
25000000, 76, 15.459600, 22.190727, 18.670976, 25.506802
25000000, 77, 15.280794, 17.298309, 19.671678, 19.403405
25000000, 78, 15.083614, 22.470206, 24.652376, 18.485617
25000000, 79, 15.053471, 17.233013, 18.672656, 22.803555
25000000, 80, 15.451805, 18.512311, 21.324614, 21.971208
25000000, 81, 15.419717, 17.347272, 18.866168, 23.323914
25000000, 82, 15.080897, 18.932516, 20.909722, 18.372185
25000000, 83, 15.240547, 22.374464, 19.732759, 20.869603
25000000, 84, 15.569095, 19.981277, 18.585401, 27.296819
25000000, 85, 15.410645, 15.365851, 17.130982, 20.428644
25000000, 86, 15.366080, 17.509982, 20.208428, 23.033060
25000000, 87, 15.452203, 17.762742, 18.202180, 22.815226
25000000, 88, 15.330048, 16.407775, 19.894384, 20.813030
25000000, 89, 15.382137, 17.113025, 17.917904, 19.629911
25000000, 90, 15.375380, 17.763034, 18.577459, 22.446214
25000000, 91, 15.332881, 20.426520, 18.926354, 20.579506
25000000, 92, 15.288140, 15.792655, 19.968245, 19.393512
25000000, 93, 15.363408, 20.077858, 19.638721, 18.648237
25000000, 94, 15.372202, 17.958545, 19.768224, 22.267815
25000000, 95, 15.385706, 16.699818, 22.763837, 20.553141
25000000, 96, 15.227251, 18.044200, 22.515221, 20.845535
25000000, 97, 15.415561, 15.073267, 21.947860, 27.693131
25000000, 98, 15.193625, 16.333888, 18.398048, 22.078231
25000000, 99, 15.402063, 15.501588, 21.076066, 21.218501
25000000, 100, 15.303688, 16.164483, 17.442222, 18.863957
25000000, 101, 15.267659, 18.415268, 17.521805, 19.784973
50000000, 1, 31.759797, 39.048663, 45.685225, 42.405708
50000000, 2, 32.928596, 47.207503, 51.076325, 41.907318
50000000, 3, 32.469360, 35.778653, 37.863408, 50.954984
50000000, 4, 32.827673, 43.156578, 38.623533, 48.445549
50000000, 5, 32.859868, 41.452582, 54.842543, 91.412681
50000000, 6, 32.439677, 38.291761, 48.057080, 47.088966
50000000, 7, 32.399347, 44.018759, 43.776161, 44.045734
50000000, 8, 32.158446, 36.648609, 39.802357, 44.791677
50000000, 9, 32.499235, 31.604951, 38.221619, 39.722306
50000000, 10, 32.432034, 40.563438, 41.335944, 43.760008
50000000, 11, 32.763087, 119.728326, 39.376638, 40.598947
50000000, 12, 32.710630, 35.834937, 41.911737, 42.730662
50000000, 13, 32.478492, 33.627232, 41.922677, 49.802248
50000000, 14, 33.015336, 39.348291, 41.438470, 43.375787
50000000, 15, 32.652381, 32.789654, 40.452407, 40.894647
50000000, 16, 33.236428, 40.029317, 57.308241, 50.568042
50000000, 17, 32.851919, 34.807013, 38.718572, 42.316994
50000000, 18, 32.725254, 38.334329, 38.308992, 42.090918
50000000, 19, 32.790975, 33.836021, 38.215474, 45.494848
50000000, 20, 32.801760, 41.663440, 43.127991, 42.937001
50000000, 21, 32.670521, 35.507948, 52.745679, 39.471750
50000000, 22, 32.635432, 38.425262, 68.972937, 42.303657
50000000, 23, 32.828870, 46.222436, 51.293138, 52.276408
50000000, 24, 32.637273, 36.184739, 46.042576, 45.282539
50000000, 25, 32.375086, 41.539785, 57.433378, 45.000265
50000000, 26, 32.632201, 42.242067, 40.409396, 48.966620
50000000, 27, 32.739967, 50.437903, 37.656998, 55.239374
50000000, 28, 32.538096, 41.263792, 37.983609, 41.280785
50000000, 29, 33.137848, 41.728030, 35.927169, 47.129393
50000000, 30, 32.462922, 35.261237, 40.900806, 47.643381
50000000, 31, 32.983891, 35.891836, 37.792196, 45.873147
50000000, 32, 33.090176, 34.413609, 59.616184, 44.484958
50000000, 33, 32.513381, 45.605137, 37.679019, 46.186192
50000000, 34, 32.784508, 40.214866, 40.786316, 62.729966
50000000, 35, 32.770756, 33.196787, 36.049098, 45.372746
50000000, 36, 32.254221, 36.791489, 41.829162, 40.449259
50000000, 37, 32.704723, 57.032763, 47.505337, 41.229513
50000000, 38, 32.510883, 39.733149, 48.622159, 63.577842
50000000, 39, 32.515341, 35.617641, 52.614276, 54.483938
50000000, 40, 32.074166, 42.363520, 43.133443, 45.108801
50000000, 41, 32.655130, 33.492169, 44.029137, 56.826177
50000000, 42, 24.752168, 43.996797, 46.007644, 42.595946
50000000, 43, 24.583103, 55.689414, 39.902515, 39.375978
50000000, 44, 24.580984, 74.098387, 42.655866, 54.352246
50000000, 45, 24.711586, 43.915161, 41.502773, 49.938338
50000000, 46, 24.802235, 42.886077, 44.623391, 51.475824
50000000, 47, 24.604881, 46.876975, 39.056120, 41.879081
50000000, 48, 24.692924, 46.242596, 43.927318, 41.433389
50000000, 49, 24.623799, 43.598487, 72.751778, 45.101907
50000000, 50, 24.636390, 50.649696, 38.934833, 49.469597
50000000, 51, 24.544923, 50.266497, 38.916061, 43.446632
50000000, 52, 24.775962, 39.229590, 40.776812, 70.498977
50000000, 53, 24.513149, 47.097675, 44.762462, 41.049940
50000000, 54, 24.803079, 62.203763, 40.474825, 38.650282
50000000, 55, 24.648759, 49.217106, 43.449038, 198.438625
50000000, 56, 24.688666, 42.939025, 50.498744, 46.355843
50000000, 57, 24.717239, 44.744031, 40.967600, 42.771030
50000000, 58, 24.698555, 47.887111, 48.089828, 45.465265
50000000, 59, 24.713632, 38.632343, 43.024938, 39.987801
50000000, 60, 24.886073, 42.037886, 35.316241, 45.970920
50000000, 61, 24.481780, 54.794359, 69.750184, 44.476936
50000000, 62, 24.589003, 49.267307, 38.036412, 46.521045
50000000, 63, 24.709631, 45.083236, 42.080607, 48.122559
50000000, 64, 24.617297, 42.043219, 40.853235, 46.064827
50000000, 65, 24.594033, 45.520580, 40.627847, 42.723713
50000000, 66, 24.744411, 45.612070, 38.072074, 52.227014
50000000, 67, 24.545841, 45.777464, 38.773231, 41.228006
50000000, 68, 24.583820, 40.432386, 239.734356, 47.002903
50000000, 69, 24.471574, 54.735493, 40.717886, 43.650510
50000000, 70, 24.766015, 44.532756, 40.759219, 39.041942
50000000, 71, 24.724828, 42.196100, 38.356631, 44.845983
50000000, 72, 24.661593, 44.428020, 40.023215, 47.529315
50000000, 73, 24.723498, 45.797450, 40.450973, 48.553796
50000000, 74, 24.337442, 47.679133, 41.168346, 42.428392
50000000, 75, 24.564480, 384.975357, 46.974723, 157.006387
50000000, 76, 24.660904, 48.711385, 42.521897, 46.736571
50000000, 77, 24.843991, 46.004377, 62.991834, 43.396491
50000000, 78, 24.510619, 44.796605, 47.594280, 51.558219
50000000, 79, 24.615104, 50.308712, 41.447976, 41.879691
50000000, 80, 24.759173, 43.369958, 60.523708, 45.829560
50000000, 81, 24.479684, 43.043539, 41.538533, 46.609368
50000000, 82, 24.481358, 42.056943, 49.762379, 42.052339
50000000, 83, 24.599201, 47.068178, 43.173071, 46.710998
50000000, 84, 24.589100, 49.062009, 36.236765, 51.093787
50000000, 85, 24.509293, 57.768111, 35.456838, 46.723805
50000000, 86, 24.601045, 42.067493, 39.581898, 68.078735
50000000, 87, 24.578585, 47.464250, 55.952313, 59.862450
50000000, 88, 24.587787, 42.143749, 38.464459, 40.962259
50000000, 89, 24.603144, 43.116070, 37.657507, 58.489497
50000000, 90, 24.643253, 79.200933, 39.368088, 44.342818
50000000, 91, 24.853386, 51.371232, 40.409606, 45.335371
50000000, 92, 24.533826, 44.620210, 44.465217, 41.476532
50000000, 93, 24.744791, 50.480243, 44.600510, 38.450122
50000000, 94, 24.800291, 45.993283, 40.592803, 100.866792
50000000, 95, 24.707186, 41.787688, 46.983104, 48.802353
50000000, 96, 24.404766, 42.205025, 42.364946, 41.344349
50000000, 97, 24.622378, 48.607979, 42.870730, 45.817593
50000000, 98, 24.450747, 41.035175, 41.393390, 43.304821
50000000, 99, 24.665999, 50.192745, 47.930789, 47.494601
50000000, 100, 24.588009, 47.997815, 57.616776, 47.835632
50000000, 101, 24.560507, 50.591429, 46.738461, 47.861972
